2024-03-18 22:54:08,511 INFO    StreamThr :14541 [internal.py:wandb_internal():86] W&B internal server running at pid: 14541, started at: 2024-03-18 22:54:08.511171
2024-03-18 22:54:08,513 DEBUG   HandlerThread:14541 [handler.py:handle_request():146] handle_request: status
2024-03-18 22:54:08,514 INFO    WriterThread:14541 [datastore.py:open_for_write():87] open: /project/wandb/run-20240318_225408-e0tclk59/run-e0tclk59.wandb
2024-03-18 22:54:08,516 DEBUG   SenderThread:14541 [sender.py:send():378] send: header
2024-03-18 22:54:08,516 DEBUG   SenderThread:14541 [sender.py:send():378] send: run
2024-03-18 22:54:08,741 INFO    SenderThread:14541 [dir_watcher.py:__init__():211] watching files in: /project/wandb/run-20240318_225408-e0tclk59/files
2024-03-18 22:54:08,741 INFO    SenderThread:14541 [sender.py:_start_run_threads():1099] run started: e0tclk59 with start time 1710802448.511046
2024-03-18 22:54:08,749 DEBUG   HandlerThread:14541 [handler.py:handle_request():146] handle_request: check_version
2024-03-18 22:54:08,749 DEBUG   SenderThread:14541 [sender.py:send_request():405] send_request: check_version
2024-03-18 22:54:08,833 DEBUG   HandlerThread:14541 [handler.py:handle_request():146] handle_request: run_start
2024-03-18 22:54:08,837 DEBUG   HandlerThread:14541 [system_info.py:__init__():26] System info init
2024-03-18 22:54:08,837 DEBUG   HandlerThread:14541 [system_info.py:__init__():41] System info init done
2024-03-18 22:54:08,837 INFO    HandlerThread:14541 [system_monitor.py:start():194] Starting system monitor
2024-03-18 22:54:08,838 INFO    SystemMonitor:14541 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-18 22:54:08,838 INFO    HandlerThread:14541 [system_monitor.py:probe():214] Collecting system info
2024-03-18 22:54:08,838 INFO    SystemMonitor:14541 [interfaces.py:start():190] Started cpu monitoring
2024-03-18 22:54:08,839 INFO    SystemMonitor:14541 [interfaces.py:start():190] Started disk monitoring
2024-03-18 22:54:08,840 INFO    SystemMonitor:14541 [interfaces.py:start():190] Started gpu monitoring
2024-03-18 22:54:08,840 INFO    SystemMonitor:14541 [interfaces.py:start():190] Started memory monitoring
2024-03-18 22:54:08,841 INFO    SystemMonitor:14541 [interfaces.py:start():190] Started network monitoring
2024-03-18 22:54:08,848 DEBUG   HandlerThread:14541 [system_info.py:probe():150] Probing system
2024-03-18 22:54:08,851 DEBUG   HandlerThread:14541 [system_info.py:_probe_git():135] Probing git
2024-03-18 22:54:08,856 ERROR   HandlerThread:14541 [gitlib.py:root():92] git root error: Cmd('git') failed due to: exit code(128)
  cmdline: git rev-parse --show-toplevel
  stderr: 'fatal: detected dubious ownership in repository at '/project'
To add an exception for this directory, call:

	git config --global --add safe.directory /project'
2024-03-18 22:54:08,856 DEBUG   HandlerThread:14541 [system_info.py:_probe_git():143] Probing git done
2024-03-18 22:54:08,856 DEBUG   HandlerThread:14541 [system_info.py:probe():198] Probing system done
