2024-03-19 00:54:21,877 INFO    StreamThr :16755 [internal.py:wandb_internal():86] W&B internal server running at pid: 16755, started at: 2024-03-19 00:54:21.877022
2024-03-19 00:54:21,880 DEBUG   HandlerThread:16755 [handler.py:handle_request():146] handle_request: status
2024-03-19 00:54:21,882 INFO    WriterThread:16755 [datastore.py:open_for_write():87] open: /project/wandb/run-20240319_005421-7ccmr9me/run-7ccmr9me.wandb
2024-03-19 00:54:21,882 DEBUG   SenderThread:16755 [sender.py:send():378] send: header
2024-03-19 00:54:21,883 DEBUG   SenderThread:16755 [sender.py:send():378] send: run
2024-03-19 00:54:22,132 INFO    SenderThread:16755 [dir_watcher.py:__init__():211] watching files in: /project/wandb/run-20240319_005421-7ccmr9me/files
2024-03-19 00:54:22,132 INFO    SenderThread:16755 [sender.py:_start_run_threads():1099] run started: 7ccmr9me with start time 1710809661.876926
2024-03-19 00:54:22,138 DEBUG   HandlerThread:16755 [handler.py:handle_request():146] handle_request: check_version
2024-03-19 00:54:22,138 DEBUG   SenderThread:16755 [sender.py:send_request():405] send_request: check_version
2024-03-19 00:54:22,222 DEBUG   HandlerThread:16755 [handler.py:handle_request():146] handle_request: run_start
2024-03-19 00:54:22,226 DEBUG   HandlerThread:16755 [system_info.py:__init__():26] System info init
2024-03-19 00:54:22,226 DEBUG   HandlerThread:16755 [system_info.py:__init__():41] System info init done
2024-03-19 00:54:22,226 INFO    HandlerThread:16755 [system_monitor.py:start():194] Starting system monitor
2024-03-19 00:54:22,226 INFO    SystemMonitor:16755 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-19 00:54:22,226 INFO    HandlerThread:16755 [system_monitor.py:probe():214] Collecting system info
2024-03-19 00:54:22,227 INFO    SystemMonitor:16755 [interfaces.py:start():190] Started cpu monitoring
2024-03-19 00:54:22,228 INFO    SystemMonitor:16755 [interfaces.py:start():190] Started disk monitoring
2024-03-19 00:54:22,228 INFO    SystemMonitor:16755 [interfaces.py:start():190] Started gpu monitoring
2024-03-19 00:54:22,229 INFO    SystemMonitor:16755 [interfaces.py:start():190] Started memory monitoring
2024-03-19 00:54:22,230 INFO    SystemMonitor:16755 [interfaces.py:start():190] Started network monitoring
2024-03-19 00:54:22,237 DEBUG   HandlerThread:16755 [system_info.py:probe():150] Probing system
2024-03-19 00:54:22,239 DEBUG   HandlerThread:16755 [system_info.py:_probe_git():135] Probing git
2024-03-19 00:54:22,244 ERROR   HandlerThread:16755 [gitlib.py:root():92] git root error: Cmd('git') failed due to: exit code(128)
  cmdline: git rev-parse --show-toplevel
  stderr: 'fatal: detected dubious ownership in repository at '/project'
To add an exception for this directory, call:

	git config --global --add safe.directory /project'
2024-03-19 00:54:22,244 DEBUG   HandlerThread:16755 [system_info.py:_probe_git():143] Probing git done
2024-03-19 00:54:22,244 DEBUG   HandlerThread:16755 [system_info.py:probe():198] Probing system done
